0.8,0.888888889
0.740740741,0.875
0.754716981,0.875
0.754716981,0.863636364
0.769230769,0.858490566
0.816326531,0.857142857
0.769230769,0.857142857
0.740740741,0.857142857
0.786885246,0.888888889
0.769230769,0.863636364
0.769230769,0.888888889
0.740740741,0.875
0.769230769,0.875
0.784313725,0.875
0.754716981,0.888888889
0.754716981,0.875
0.779220779,0.875
0.740740741,0.857142857
0.792079208,0.875
0.814479638,0.863636364
0.769230769,0.875
0.727272727,0.85483871
0.769230769,0.875
0.8,0.875
0.769230769,0.857142857
0.727272727,0.868421053
0.769230769,0.857142857
0.754716981,0.846153846
0.784313725,0.888888889
0.769230769,0.875
0.740740741,0.870967742
0.779220779,0.856082037
0.727272727,0.888888889
0.76433121,0.875
0.8,0.888888889
0.792079208,0.875
0.740740741,0.875
0.740740741,0.875
0.754716981,0.875
0.805369128,0.857142857
0.784313725,0.888888889
0.769230769,0.875
0.740740741,0.857142857
0.769230769,0.863636364
0.8,0.888888889
0.727272727,0.875
0.784313725,0.875
0.740740741,0.875
0.740740741,0.875
0.740740741,0.861538462
0.740740741,0.875
0.797101449,0.860465116
0.8,0.85
0.8,0.857142857
0.796460177,0.875
0.769230769,0.866666667
0.759493671,0.875
0.808080808,0.862068966
0.754716981,0.888888889
0.8,0.875
